Date,SPX Index,USGG10YR Index,USDMXN Curncy,XAU Curncy
2019-02-19,4140.62,2.566,12.0178,2152.63
2019-02-20,4204.91,2.653,11.919,2134.43
2019-02-21,4242.51,2.662,11.9767,2138.16
2019-02-22,4229.43,2.707,11.9,2130.65
2019-02-25,4216.37,2.702,11.8069,2116.66
2019-02-26,4204.51,2.721,11.7792,2131.33
2019-02-27,4294.46,2.75,11.732,2102.67
2019-02-28,4312.62,2.793,11.7147,2114.02
2019-03-01,4332.94,2.83,11.5981,2127.72
2019-03-04,4379.56,2.86,11.6771,2111.57
2019-03-05,4391.79,2.849,11.7706,2096.67
2019-03-06,4382.18,2.829,11.6122,2093.09
2019-03-07,4375.33,2.841,11.6929,2099.04
2019-03-08,4373.95,2.874,11.6277,2096.79
2019-03-11,4374.07,2.866,11.6986,2105.61
2019-03-12,4407.78,2.903,11.6939,2139.93
2019-03-13,4411.83,2.954,11.6972,2130.82
2019-03-14,4446.05,2.922,11.683,2098.81
2019-03-15,4444.24,2.893,11.7835,2115.1
2019-03-18,4449.52,2.888,11.6826,2148.03
2019-03-19,4363.24,2.899,11.7334,2156.28
2019-03-20,4405.16,2.881,11.8251,2135.92
2019-03-21,4422.22,2.928,11.8855,2134.18
2019-03-22,4468.36,2.943,12.0815,2113.44
2019-03-25,4342.54,2.944,12.0378,2126.34
2019-03-26,4435.96,2.894,12.1197,2101.26
2019-03-27,4431.54,2.848,12.1117,2096.22
2019-03-28,4482.72,2.858,12.2177,2077.98
2019-03-29,4438.12,2.783,12.218,2080.98
2019-04-01,4467.18,2.819,12.1858,2074.75
2019-04-02,4422.14,2.813,12.2987,2078.68
2019-04-03,4396.4,2.927,12.2575,2079.72
2019-04-04,4483.15,3.008,12.1378,2061.96
2019-04-05,4476.4,3.002,12.0949,2074.24
2019-04-08,4487.94,2.998,12.1484,2073.96
2019-04-09,4528.97,3.033,12.2684,2056.2
2019-04-10,4553.3,3.092,12.2789,2098.72
2019-04-11,4561.98,3.035,12.3937,2108.37
2019-04-12,4580.49,2.973,12.2774,2106.1
2019-04-15,4693.79,2.951,12.2404,2133.74
2019-04-16,4692.96,2.971,12.2167,2170.05
2019-04-17,4704.29,2.989,12.2078,2167.87
2019-04-18,4755.88,3.026,12.216,2175.31
2019-04-19,4810.67,2.984,12.2762,2156.7
2019-04-22,4870.06,2.903,12.239,2154.49
2019-04-23,4903.23,2.933,12.2519,2151.28
2019-04-24,4849.44,2.905,12.249,2155.5
2019-04-25,4931.28,2.834,12.1709,2162.62
2019-04-26,4877.02,2.839,12.1622,2174.19
2019-04-29,4893.76,2.867,12.1509,2179.5
2019-04-30,4858.93,2.863,12.1379,2156.53
2019-05-01,4857.76,2.847,12.1415,2139.03
2019-05-02,4875.7,2.841,12.1489,2129.18
2019-05-03,4893.35,2.828,12.1132,2124.41
2019-05-06,4916.01,2.781,12.2226,2145.24
2019-05-07,4997.98,2.756,12.1239,2123.54
2019-05-08,5022.71,2.774,12.0638,2117.36
2019-05-09,5012.47,2.786,12.3019,2136.24
2019-05-10,5063.05,2.792,12.2138,2131.12
2019-05-13,5125.68,2.757,12.0996,2140.61
2019-05-14,5065.17,2.751,12.1629,2138.57
2019-05-15,5097.56,2.674,11.9883,2144.16
2019-05-16,5135.48,2.681,11.9695,2140.4
2019-05-17,5122.27,2.731,12.1516,2153.93
2019-05-20,5195.3,2.679,12.0219,2124.82
2019-05-21,5189.59,2.659,11.8572,2118.52
2019-05-22,5198.19,2.67,11.7344,2124.82
2019-05-23,5191.27,2.714,11.8093,2135.69
2019-05-24,5194.16,2.699,11.9036,2165.23
2019-05-27,5139.58,2.674,11.8619,2158.27
2019-05-28,5068.13,2.606,11.9198,2187.86
2019-05-29,5151.65,2.609,12.0373,2175.58
2019-05-30,5110.24,2.681,12.1898,2202.41
2019-05-31,5061.86,2.691,12.1698,2219.34
2019-06-03,4956.0,2.69,11.9763,2201.83
2019-06-04,4926.41,2.701,11.9086,2208.58
2019-06-05,4863.6,2.701,11.874,2208.23
2019-06-06,4946.1,2.672,11.8535,2221.36
2019-06-07,4998.3,2.701,11.8388,2217.57
2019-06-10,4966.0,2.709,11.9329,2212.11
2019-06-11,5081.16,2.71,12.0408,2240.2
2019-06-12,5133.35,2.676,12.0273,2238.89
2019-06-13,5118.75,2.721,12.1211,2256.28
2019-06-14,4994.39,2.745,12.1524,2252.38
2019-06-17,5112.17,2.725,12.1589,2287.11
2019-06-18,5043.64,2.761,12.2373,2273.87
2019-06-19,4963.32,2.743,12.2444,2262.01
2019-06-20,5016.34,2.716,12.4231,2293.95
2019-06-21,5142.29,2.689,12.2996,2285.47
2019-06-24,5216.05,2.627,12.2563,2319.34
2019-06-25,5247.65,2.644,12.2465,2338.73
2019-06-26,5281.06,2.58,12.2852,2336.18
2019-06-27,5328.46,2.537,12.3957,2299.05
2019-06-28,5371.2,2.464,12.3946,2299.34
2019-07-01,5388.48,2.461,12.2728,2302.14
2019-07-02,5396.25,2.456,12.3463,2327.14
2019-07-03,5395.03,2.445,12.4127,2361.36
2019-07-04,5356.65,2.408,12.2461,2347.55
2019-07-05,5343.78,2.367,12.2468,2365.25
2019-07-08,5256.17,2.384,12.1122,2382.31
2019-07-09,5253.11,2.365,12.0569,2406.16
2019-07-10,5203.51,2.376,11.9819,2417.71
2019-07-11,5148.46,2.345,12.051,2376.52
2019-07-12,5159.79,2.351,12.0618,2373.91
2019-07-15,5234.21,2.397,11.9547,2350.06
2019-07-16,5284.62,2.417,12.0295,2346.48
2019-07-17,5204.35,2.403,11.9104,2367.98
2019-07-18,5155.16,2.412,11.9389,2375.2
2019-07-19,5205.97,2.404,11.872,2400.59
2019-07-22,5157.14,2.404,11.8426,2408.71
2019-07-23,5147.62,2.393,11.8854,2381.44
2019-07-24,5178.09,2.387,11.9298,2328.72
2019-07-25,5130.24,2.394,12.043,2332.54
2019-07-26,5137.7,2.36,12.037,2328.75
2019-07-29,5071.65,2.324,12.0638,2309.06
2019-07-30,5043.26,2.276,12.0279,2274.67
2019-07-31,5061.43,2.22,12.0442,2260.35
2019-08-01,4983.44,2.177,12.0822,2257.08
2019-08-02,5007.44,2.183,12.0749,2271.32
2019-08-05,5008.46,2.152,11.9243,2275.87
2019-08-06,5038.22,2.17,11.953,2309.74
2019-08-07,5051.54,2.171,11.9845,2289.0
2019-08-08,5122.97,2.102,11.9285,2307.91
2019-08-09,5131.44,2.125,11.8227,2309.59
2019-08-12,5111.5,2.153,11.9464,2324.77
2019-08-13,5119.8,2.119,11.9886,2316.35
2019-08-14,5149.75,2.133,11.9703,2339.5
2019-08-15,5154.33,2.103,11.8764,2346.43
2019-08-16,5158.48,2.107,11.8092,2332.82
2019-08-19,5124.45,2.063,11.9183,2333.27
2019-08-20,5092.63,2.0,11.9308,2328.94
2019-08-21,5023.7,1.987,11.8858,2339.92
2019-08-22,5114.42,1.982,11.9292,2315.9
2019-08-23,5053.21,1.968,11.8624,2315.99
2019-08-26,5020.33,1.927,11.9886,2324.94
2019-08-27,4986.39,1.913,12.1037,2326.33
2019-08-28,5033.22,1.923,12.0652,2355.4
2019-08-29,5020.41,1.921,12.0131,2372.58
2019-08-30,5085.48,1.928,11.7959,2373.13
2019-09-02,5053.36,1.904,11.6752,2378.48
2019-09-03,5069.51,1.945,11.5671,2385.53
2019-09-04,5029.35,1.904,11.579,2394.93
2019-09-05,5140.46,1.921,11.5535,2356.6
2019-09-06,5081.8,1.963,11.4461,2350.92
2019-09-09,5099.61,1.98,11.4245,2320.42
2019-09-10,5134.09,1.972,11.4659,2347.97
2019-09-11,5157.44,1.954,11.5093,2347.39
2019-09-12,5149.95,1.99,11.3582,2344.01
2019-09-13,5145.33,1.941,11.3489,2363.72
2019-09-16,5149.64,1.907,11.2404,2373.43
2019-09-17,5144.13,1.893,11.3125,2350.15
2019-09-18,5196.03,1.936,11.3757,2349.35
2019-09-19,5314.3,1.95,11.3053,2342.98
2019-09-20,5286.87,1.916,11.2457,2307.17
2019-09-23,5217.03,1.905,11.2104,2293.57
2019-09-24,5214.51,1.883,11.0359,2290.47
2019-09-25,5352.92,1.859,11.0627,2288.79
2019-09-26,5312.2,1.893,11.0425,2259.14
2019-09-27,5402.15,1.845,11.1187,2283.36
2019-09-30,5495.74,1.901,11.0344,2281.95
2019-10-01,5467.59,1.93,10.9875,2283.41
2019-10-02,5500.99,1.969,10.8731,2292.34
2019-10-03,5593.53,1.952,10.7978,2276.82
2019-10-04,5574.6,1.947,10.7097,2286.88
2019-10-07,5565.49,1.897,10.7855,2280.02
2019-10-08,5535.42,1.879,10.7338,2262.38
2019-10-09,5481.73,1.896,10.744,2274.77
2019-10-10,5448.43,1.942,10.7162,2306.2
2019-10-11,5384.3,1.903,10.6223,2321.99
2019-10-14,5388.29,1.89,10.6106,2342.06
2019-10-15,5349.1,1.885,10.6561,2331.81
2019-10-16,5363.77,1.836,10.5672,2299.22
2019-10-17,5283.07,1.857,10.6281,2330.96
2019-10-18,5302.7,1.832,10.5659,2375.17
2019-10-21,5349.23,1.825,10.5311,2409.1
2019-10-22,5245.73,1.809,10.5711,2402.56
2019-10-23,5267.5,1.781,10.523,2378.43
2019-10-24,5334.7,1.781,10.5266,2356.44
2019-10-25,5272.66,1.774,10.5043,2321.69
2019-10-28,5363.74,1.761,10.5146,2320.15
2019-10-29,5388.41,1.735,10.3417,2354.62
2019-10-30,5352.7,1.747,10.2109,2352.33
2019-10-31,5351.86,1.804,10.2558,2359.45
2019-11-01,5383.97,1.809,10.3314,2389.56
2019-11-04,5390.22,1.844,10.2666,2381.6
2019-11-05,5421.51,1.796,10.2499,2426.36
2019-11-06,5373.97,1.801,10.2718,2470.99
2019-11-07,5385.24,1.763,10.3226,2468.82
2019-11-08,5311.76,1.711,10.178,2456.76
2019-11-11,5307.98,1.685,10.1159,2472.96
2019-11-12,5262.32,1.727,10.0931,2465.98
2019-11-13,5225.85,1.761,10.1437,2441.18
2019-11-14,5292.96,1.769,10.3235,2470.23
2019-11-15,5353.18,1.715,10.3079,2498.17
2019-11-18,5388.05,1.709,10.2077,2502.42
2019-11-19,5331.64,1.719,10.2373,2474.88
2019-11-20,5316.93,1.725,10.3332,2448.38
2019-11-21,5383.97,1.661,10.3419,2451.48
2019-11-22,5393.77,1.63,10.2773,2441.21
2019-11-25,5522.54,1.628,10.3472,2434.46
2019-11-26,5546.52,1.647,10.3962,2457.69
2019-11-27,5559.4,1.57,10.3227,2474.7
2019-11-28,5544.46,1.564,10.3511,2506.34
2019-11-29,5554.09,1.569,10.4244,2484.84
2019-12-02,5547.85,1.599,10.5119,2477.92
2019-12-03,5589.51,1.623,10.5078,2495.65
2019-12-04,5645.5,1.644,10.4824,2506.49
2019-12-05,5603.54,1.616,10.5737,2542.06
2019-12-06,5531.65,1.549,10.4853,2552.46
2019-12-09,5433.18,1.535,10.5184,2596.05
2019-12-10,5463.03,1.57,10.4188,2609.48
2019-12-11,5405.25,1.619,10.4977,2635.34
2019-12-12,5292.24,1.644,10.4795,2628.46
2019-12-13,5314.97,1.659,10.5739,2629.59
2019-12-16,5451.32,1.673,10.6112,2652.03
2019-12-17,5453.17,1.653,10.5215,2691.62
2019-12-18,5501.28,1.649,10.6278,2710.16
2019-12-19,5507.99,1.707,10.7447,2708.94
2019-12-20,5504.75,1.674,10.8121,2743.55
2019-12-23,5557.8,1.731,10.7555,2690.77
2019-12-24,5543.9,1.719,10.7334,2657.34
2019-12-25,5560.97,1.766,10.7452,2674.5
2019-12-26,5581.12,1.717,10.6932,2675.64
2019-12-27,5546.18,1.737,10.8215,2691.07
2019-12-30,5603.71,1.712,10.8333,2693.43
2019-12-31,5596.15,1.662,10.6311,2708.12
2020-01-01,5556.24,1.67,10.6572,2689.15
2020-01-02,5588.37,1.705,10.6321,2703.81
2020-01-03,5540.6,1.676,10.6274,2728.93
2020-01-06,5544.38,1.623,10.6009,2759.9
2020-01-07,5546.09,1.62,10.6618,2811.22
2020-01-08,5608.89,1.617,10.7465,2818.24
2020-01-09,5637.83,1.636,10.7687,2826.05
2020-01-10,5638.67,1.67,10.744,2788.41
2020-01-13,5687.25,1.668,10.7418,2775.94
2020-01-14,5769.17,1.733,10.7441,2771.95
2020-01-15,5803.76,1.74,10.6848,2799.11
2020-01-16,5806.69,1.728,10.729,2784.6
2020-01-17,5733.3,1.672,10.7645,2805.47
2020-01-20,5674.83,1.663,10.8821,2806.27
2020-01-21,5659.8,1.651,10.979,2802.64
2020-01-22,5627.66,1.685,10.9273,2809.77
2020-01-23,5619.39,1.701,10.9911,2800.73
2020-01-24,5624.83,1.66,10.9191,2790.78
2020-01-27,5656.96,1.666,10.9733,2749.11
2020-01-28,5655.24,1.689,10.9345,2743.81
2020-01-29,5685.09,1.743,10.8573,2732.8
2020-01-30,5691.03,1.774,10.8795,2720.95
2020-01-31,5581.94,1.801,10.6786,2732.0
2020-02-03,5531.97,1.803,10.5493,2749.07
2020-02-04,5526.21,1.817,10.5371,2755.64
2020-02-05,5461.95,1.86,10.544,2781.28
2020-02-06,5497.02,1.814,10.5176,2796.56
2020-02-07,5584.04,1.802,10.4028,2789.98
2020-02-10,5654.78,1.775,10.3443,2779.22
2020-02-11,5644.98,1.788,10.3734,2787.89
2020-02-12,5732.05,1.831,10.4166,2803.16
2020-02-13,5742.88,1.81,10.4163,2839.5
2020-02-14,5725.84,1.727,10.5018,2870.97
2020-02-17,5693.1,1.712,10.5319,2857.87
2020-02-18,5678.18,1.744,10.4778,2856.1
2020-02-19,5658.44,1.763,10.4581,2874.27
2020-02-20,5670.36,1.778,10.3567,2902.9
2020-02-21,5681.75,1.768,10.3497,2928.41
2020-02-24,5684.19,1.724,10.4314,2927.61
2020-02-25,5711.37,1.742,10.4824,2895.62
2020-02-26,5782.09,1.713,10.5866,2870.56
2020-02-27,5839.59,1.789,10.565,2878.48
2020-02-28,5755.82,1.809,10.6659,2888.23
2020-03-02,5612.93,1.789,10.6523,2860.67
2020-03-03,5667.88,1.767,10.7635,2862.67
2020-03-04,5593.17,1.764,10.7627,2879.84
2020-03-05,5582.85,1.756,10.817,2851.02
2020-03-06,5520.11,1.795,10.9301,2880.37
2020-03-09,5423.7,1.802,10.9162,2871.47
2020-03-10,5455.33,1.776,10.9338,2905.02
2020-03-11,5499.1,1.842,11.0338,2891.98
2020-03-12,5469.67,1.844,11.0244,2866.24
2020-03-13,5331.91,1.871,10.9238,2855.3
2020-03-16,4728.98,1.621,11.8929,2743.34
2020-03-17,4453.58,1.634,11.8548,2734.59
2020-03-18,4236.38,1.645,11.869,2730.1
2020-03-19,4245.85,1.579,11.9664,2739.14
2020-03-20,4246.9,1.649,11.9165,2735.74
2020-03-23,4121.38,1.694,11.8336,2734.93
2020-03-24,4127.97,1.681,11.8556,2693.99
2020-03-25,4089.63,1.642,11.7087,2704.32
2020-03-26,4140.51,1.654,11.686,2702.96
2020-03-27,4135.61,1.657,11.707,2743.24
2020-03-30,4136.13,1.67,11.6859,2720.95
2020-03-31,4099.35,1.677,11.5612,2677.83
2020-04-01,4082.85,1.694,11.6919,2693.58
2020-04-02,4048.51,1.745,11.7013,2702.8
2020-04-03,4043.13,1.765,11.8201,2679.19
2020-04-06,4336.29,1.728,11.7995,2643.35
2020-04-07,4278.92,1.776,11.728,2680.98
2020-04-08,4212.11,1.834,11.751,2716.13
2020-04-09,4276.25,1.944,11.7342,2656.8
2020-04-10,4269.01,1.905,11.6388,2646.66
2020-04-13,4242.24,1.913,11.7601,2687.4
2020-04-14,4288.3,1.84,11.71,2676.72
2020-04-15,4264.12,1.86,11.561,2665.72
2020-04-16,4344.43,1.841,11.6699,2659.75
2020-04-17,4375.73,1.908,11.6297,2633.84
2020-04-20,4356.18,1.881,11.5813,2594.52
2020-04-21,4452.96,1.822,11.44,2620.0
2020-04-22,4427.84,1.805,11.5812,2577.67
2020-04-23,4462.6,1.736,11.478,2584.19
2020-04-24,4477.77,1.763,11.4836,2605.67
2020-04-27,4538.25,1.69,11.5581,2572.63
2020-04-28,4611.52,1.692,11.5932,2552.09
2020-04-29,4614.84,1.619,11.5893,2580.88
2020-04-30,4582.03,1.608,11.453,2594.07
2020-05-01,4605.0,1.665,11.3892,2580.47
2020-05-04,4575.73,1.678,11.4051,2609.32
2020-05-05,4670.66,1.648,11.3433,2638.6
2020-05-06,4678.91,1.647,11.3604,2645.79
2020-05-07,4663.71,1.647,11.4156,2625.23
2020-05-08,4674.2,1.664,11.4937,2616.27
2020-05-11,4613.5,1.616,11.3964,2623.81
2020-05-12,4570.72,1.637,11.5739,2620.14
2020-05-13,4627.77,1.542,11.6372,2643.17
2020-05-14,4599.31,1.52,11.638,2607.81
2020-05-15,4553.23,1.503,11.728,2573.75
2020-05-18,4579.56,1.526,11.9248,2578.71
2020-05-19,4636.04,1.526,11.8063,2568.1
2020-05-20,4671.36,1.477,11.7886,2554.42
2020-05-21,4720.01,1.443,11.5949,2514.85
2020-05-22,4686.3,1.45,11.6115,2516.04
2020-05-25,4621.99,1.447,11.6421,2515.6
2020-05-26,4693.78,1.427,11.6399,2531.2
2020-05-27,4680.53,1.41,11.5876,2533.53
2020-05-28,4670.67,1.435,11.4234,2531.27
2020-05-29,4735.01,1.416,11.4543,2558.99
2020-06-01,4763.33,1.413,11.5725,2529.7
2020-06-02,4787.01,1.489,11.5256,2542.71
2020-06-03,4893.74,1.44,11.5621,2505.5
2020-06-04,4864.29,1.375,11.4368,2487.41
2020-06-05,4911.6,1.402,11.4744,2461.15
2020-06-08,4916.36,1.379,11.4437,2479.28
2020-06-09,4931.56,1.368,11.3837,2478.56
2020-06-10,5009.52,1.34,11.3242,2479.0
2020-06-11,5037.04,1.331,11.294,2455.17
2020-06-12,5066.25,1.387,11.3251,2449.29
2020-06-15,5122.93,1.415,11.2225,2433.25
2020-06-16,5106.31,1.446,11.1922,2442.39
2020-06-17,5065.66,1.396,11.1899,2421.43
2020-06-18,5015.02,1.356,11.105,2451.32
2020-06-19,4919.33,1.256,11.2465,2415.36
2020-06-22,5023.54,1.228,11.1804,2398.61
2020-06-23,4970.41,1.262,11.129,2435.82
2020-06-24,4961.41,1.28,11.0539,2427.03
2020-06-25,4949.68,1.272,11.1949,2399.19
2020-06-26,4966.9,1.271,11.2392,2404.65
2020-06-29,5009.59,1.247,11.1666,2395.1
2020-06-30,5054.9,1.255,11.2543,2377.86
2020-07-01,5027.53,1.281,11.271,2355.23
2020-07-02,5021.14,1.225,11.2923,2415.38
2020-07-03,5037.36,1.236,11.266,2410.64
2020-07-06,5026.86,1.268,11.2079,2369.93
2020-07-07,5110.36,1.254,11.2353,2402.73
2020-07-08,5137.56,1.278,11.1935,2416.7
2020-07-09,5177.53,1.377,11.3376,2400.81
2020-07-10,5214.05,1.373,11.2382,2381.45
2020-07-13,5277.7,1.387,11.3606,2396.64
2020-07-14,5289.38,1.361,11.3527,2392.04
2020-07-15,5223.32,1.368,11.3774,2351.64
2020-07-16,5246.34,1.384,11.4449,2390.49
2020-07-17,5214.36,1.391,11.3954,2381.89
2020-07-20,5188.94,1.355,11.4655,2414.89
2020-07-21,5221.55,1.362,11.2511,2443.57
2020-07-22,5288.72,1.414,11.1954,2422.38
2020-07-23,5291.96,1.429,11.1241,2445.74
2020-07-24,5310.46,1.463,11.0278,2432.17
2020-07-27,5403.79,1.455,11.0121,2392.37
2020-07-28,5418.98,1.481,11.0428,2383.96
2020-07-29,5564.04,1.491,11.0981,2393.23
2020-07-30,5597.83,1.458,11.1178,2383.99
2020-07-31,5502.33,1.469,11.067,2378.13
2020-08-03,5546.16,1.434,11.0965,2403.45
2020-08-04,5569.56,1.412,11.107,2406.48
2020-08-05,5644.12,1.419,11.1809,2389.0
2020-08-06,5684.52,1.429,11.2428,2404.86
2020-08-07,5678.92,1.388,11.2461,2409.87
2020-08-10,5612.06,1.425,11.1766,2356.5
2020-08-11,5602.59,1.445,11.1265,2366.31
2020-08-12,5557.36,1.42,11.0847,2375.39
2020-08-13,5527.4,1.366,11.0611,2376.53
2020-08-14,5562.25,1.361,11.0828,2396.4
2020-08-17,5658.18,1.346,11.1393,2382.65
2020-08-18,5682.83,1.35,11.1362,2390.6
2020-08-19,5617.52,1.337,11.1383,2357.83
2020-08-20,5644.81,1.267,11.1504,2367.19
2020-08-21,5715.05,1.253,11.1111,2409.89
2020-08-24,5682.58,1.243,11.0402,2389.13
2020-08-25,5677.24,1.265,10.9063,2373.56
2020-08-26,5680.34,1.241,10.8542,2359.15
2020-08-27,5638.19,1.299,10.8911,2362.62
2020-08-28,5677.13,1.232,10.8385,2340.82
2020-08-31,5672.53,1.278,10.8213,2350.42
2020-09-01,5698.66,1.271,10.8576,2369.11
2020-09-02,5650.57,1.301,10.8981,2381.25
2020-09-03,5628.16,1.304,10.8169,2344.35
2020-09-04,5671.23,1.344,10.8936,2366.15
2020-09-07,5652.38,1.33,10.9807,2386.91
2020-09-08,5753.15,1.292,10.8951,2405.54
2020-09-09,5732.49,1.341,10.8333,2414.35
2020-09-10,5747.69,1.337,10.9249,2419.86
2020-09-11,5803.86,1.345,10.9146,2443.18
2020-09-14,5724.41,1.389,10.7471,2486.59
2020-09-15,5626.75,1.352,10.6432,2466.09
2020-09-16,5543.77,1.373,10.6255,2490.89
2020-09-17,5616.46,1.353,10.5402,2489.7
2020-09-18,5587.78,1.348,10.5106,2487.54
2020-09-21,5734.87,1.351,10.5138,2454.12
2020-09-22,5704.88,1.298,10.6228,2448.57
2020-09-23,5717.7,1.271,10.6021,2427.42
2020-09-24,5808.88,1.318,10.6828,2418.03
2020-09-25,5928.96,1.349,10.7911,2394.97
2020-09-28,6054.88,1.347,10.9008,2386.03
2020-09-29,6130.94,1.356,10.9234,2378.04
2020-09-30,6196.52,1.346,10.7752,2380.82
2020-10-01,6235.84,1.393,10.8109,2347.18
2020-10-02,6287.08,1.386,10.8914,2317.53
2020-10-05,6255.03,1.394,10.8861,2325.79
2020-10-06,6206.54,1.435,11.0207,2309.85
2020-10-07,6208.81,1.407,11.0881,2333.0
2020-10-08,6200.74,1.462,11.1332,2338.44
2020-10-09,6175.17,1.408,11.2191,2351.95
2020-10-12,6220.81,1.466,11.2462,2382.71
2020-10-13,6283.03,1.453,11.0526,2376.79
2020-10-14,6291.11,1.444,11.0149,2365.24
2020-10-15,6387.3,1.378,11.1085,2384.59
2020-10-16,6317.32,1.362,11.0468,2396.27
2020-10-19,6307.62,1.326,11.0304,2392.95
2020-10-20,6265.07,1.305,10.9509,2423.83
2020-10-21,6151.68,1.3,11.0894,2419.93
2020-10-22,6149.05,1.333,11.2216,2421.37
2020-10-23,6144.03,1.341,11.1532,2422.56
2020-10-26,6240.22,1.352,11.1656,2402.99
2020-10-27,6282.22,1.313,11.1135,2405.39
2020-10-28,6220.69,1.282,11.1623,2436.55
2020-10-29,6339.64,1.345,11.2031,2447.06
2020-10-30,6420.09,1.32,11.2678,2448.48
2020-11-02,6460.16,1.378,11.2949,2445.65
2020-11-03,6448.12,1.369,11.5303,2453.68
2020-11-04,6389.11,1.37,11.4486,2471.03
2020-11-05,6367.92,1.407,11.3132,2485.37
2020-11-06,6440.2,1.452,11.283,2478.7
2020-11-09,6565.35,1.448,11.1608,2486.7
2020-11-10,6670.12,1.434,11.0457,2498.21
2020-11-11,6640.25,1.432,10.9694,2476.41
2020-11-12,6568.95,1.444,10.8997,2480.91
2020-11-13,6580.84,1.475,10.828,2433.85
2020-11-16,6468.07,1.476,10.8682,2445.17
2020-11-17,6491.6,1.497,10.8306,2460.49
2020-11-18,6484.62,1.555,10.8179,2477.84
2020-11-19,6457.05,1.568,10.8867,2469.79
2020-11-20,6357.44,1.579,10.8293,2477.41
2020-11-23,6392.74,1.526,10.8101,2510.12
2020-11-24,6361.32,1.434,10.8387,2543.02
2020-11-25,6289.84,1.448,10.6932,2543.12
2020-11-26,6114.2,1.444,10.517,2547.07
2020-11-27,6114.96,1.426,10.5434,2573.44
2020-11-30,6226.79,1.435,10.5806,2539.67
2020-12-01,6333.63,1.433,10.7355,2533.06
2020-12-02,6307.27,1.472,10.7482,2564.46
2020-12-03,6271.91,1.475,10.8109,2587.84
2020-12-04,6303.9,1.449,10.797,2597.24
2020-12-07,6243.77,1.484,10.8204,2563.04
2020-12-08,6265.15,1.477,10.9483,2562.66
2020-12-09,6315.85,1.495,10.7876,2549.86
2020-12-10,6396.38,1.478,10.8197,2558.23
2020-12-11,6392.53,1.456,10.9835,2540.43
2020-12-14,6382.08,1.459,11.0061,2517.84
2020-12-15,6328.82,1.459,11.1349,2472.22
2020-12-16,6279.22,1.476,11.0869,2500.31
2020-12-17,6267.52,1.467,11.0853,2492.07
2020-12-18,6293.1,1.402,11.0888,2496.35
2020-12-21,6353.4,1.387,10.9188,2497.05
2020-12-22,6305.1,1.415,10.8308,2473.92
2020-12-23,6402.48,1.405,10.7488,2446.77
2020-12-24,6387.7,1.396,10.8117,2425.46
2020-12-25,6388.89,1.431,10.8788,2410.45
2020-12-28,6343.86,1.406,10.9043,2419.14
2020-12-29,6194.4,1.352,10.9683,2402.6
2020-12-30,6251.9,1.346,10.9566,2441.4
2020-12-31,6300.66,1.329,11.05,2464.81
2021-01-01,6285.47,1.296,11.0516,2483.55
2021-01-04,6292.2,1.29,11.057,2481.62
2021-01-05,6327.28,1.307,11.0373,2516.43
2021-01-06,6231.68,1.307,11.0912,2512.25
2021-01-07,6201.27,1.317,11.0594,2512.3
2021-01-08,6253.23,1.381,11.1362,2516.9
2021-01-11,6177.75,1.369,11.0492,2533.61
2021-01-12,6198.39,1.379,10.9654,2548.94
2021-01-13,6117.32,1.361,11.0191,2538.82
2021-01-14,6148.38,1.331,11.0132,2527.43
2021-01-15,6148.65,1.311,10.9791,2542.79
2021-01-18,6052.56,1.294,11.0486,2559.98
2021-01-19,6125.92,1.307,11.0027,2551.7
2021-01-20,6083.51,1.389,10.9881,2516.26
2021-01-21,6036.83,1.364,11.0972,2512.33
2021-01-22,6051.37,1.35,11.2183,2527.22
2021-01-25,6123.73,1.347,11.3433,2569.39
2021-01-26,6064.27,1.361,11.3219,2542.6
2021-01-27,6070.44,1.371,11.4207,2533.62
2021-01-28,6098.96,1.416,11.346,2525.51
2021-01-29,6143.84,1.331,11.2751,2557.29
2021-02-01,6157.15,1.247,11.092,2557.25
2021-02-02,6137.05,1.23,11.2236,2537.21
2021-02-03,6088.9,1.268,11.1568,2550.77
2021-02-04,6096.59,1.214,11.1478,2542.26
2021-02-05,6033.99,1.108,11.0779,2515.15
2021-02-08,5862.61,1.129,11.1328,2495.77
2021-02-09,5890.61,1.137,11.1045,2535.79
2021-02-10,5946.48,1.099,11.0044,2545.34
2021-02-11,5809.94,1.065,11.0393,2548.57
2021-02-12,5753.87,1.031,10.93,2543.61
2021-02-15,5791.92,1.035,10.867,2551.07
2021-02-16,5914.69,1.013,10.7087,2558.28
2021-02-17,5918.29,1.03,10.6034,2565.78
2021-02-18,5877.71,0.93,10.6175,2569.21
2021-02-19,5869.32,0.9,10.4733,2590.15
2021-02-22,5952.95,0.861,10.3661,2591.47
2021-02-23,5916.99,0.852,10.3668,2569.53
2021-02-24,5872.24,0.833,10.3282,2556.17
2021-02-25,5846.29,0.861,10.4741,2511.8
2021-02-26,5793.14,0.796,10.6103,2558.81
2021-03-01,5802.57,0.798,10.5468,2579.53
2021-03-02,5899.97,0.817,10.5889,2561.1
2021-03-03,5921.44,0.882,10.6454,2555.38
2021-03-04,5908.87,0.866,10.6018,2541.53
2021-03-05,5894.01,0.877,10.4923,2577.84
2021-03-08,5804.92,0.814,10.4922,2545.87
2021-03-09,5858.75,0.73,10.4804,2549.26
2021-03-10,5856.53,0.76,10.4493,2547.53
2021-03-11,5848.31,0.76,10.4825,2567.33
2021-03-12,6040.49,0.801,10.4284,2565.7
